SchName,name,subcategory,latitude_node,longitude_node,is_business,is_food,longitude_neighborhood,latitude_neighborhood
פארק הקישון,,drinking_water,35.0345995,32.8019882,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,drinking_water,35.0355587,32.801913,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,drinking_water,35.0352776,32.8021212,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,picnic_table,35.0343693,32.8019429,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,picnic_table,35.0344355,32.8019922,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,picnic_table,35.0344181,32.8020166,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,picnic_table,35.0344775,32.802014,False,False,35.0356288746698,32.80896126053638
פארק הקישון,,picnic_table,35.0343518,32.8019639,False,False,35.0356288746698,32.80896126053638
נמל חיפה,,ferry_terminal,35.0094278,32.8228074,False,False,35.00576698389955,32.81882106100776
נמל חיפה,,attraction,35.000122,32.8223606,False,False,35.00576698389955,32.81882106100776
"עיר תחתית מזרח, ואדי סאליב",דלק,fuel,35.0145549,32.8006453,False,False,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",דלק,fuel,35.0148023,32.8009744,False,False,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",,car,35.0146736,32.8006091,False,False,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",,school,35.0062203,32.8055489,False,False,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",Osher Ad,supermarket,35.0115116,32.8033194,True,False,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",קיבוץ גלויות קפה גלריה,cafe,35.0074006,32.8064825,True,True,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",The wild,bar,35.0049542,32.8109857,True,True,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",Wunderbar,bar,35.0056788,32.8100289,True,True,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",,bench,35.0059731,32.8046267,False,False,35.007929861721095,32.806037108321114
"עיר תחתית מזרח, ואדי סאליב",,bench,35.0059603,32.8046026,False,False,35.007929861721095,32.806037108321114
"קריית הממשלה ע""ש רבין",ג'פנאח,place_of_worship,35.0023022,32.8167201,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",דלק,fuel,35.0016858,32.8162048,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",בנק יהב,bank,35.0025756,32.8163632,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,parking_entrance,35.0003233,32.8162896,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",ביטוח לאומי,government,35.0010967,32.8153811,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",משרד הקליטה,government,35.0027609,32.8161879,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,post_office,35.0023019,32.8152354,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",בנק הפועלים,bank,34.9999389,32.8168505,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",משרד הפנים,government,35.002658,32.816193,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,cafe,35.0001249,32.8175777,True,True,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",مسجد الإستقلال,place_of_worship,35.0038724,32.8126721,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",Elijah the Prophet Church,place_of_worship,35.0005513,32.8175854,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,place_of_worship,35.0008576,32.8158835,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,restaurant,35.0026224,32.8134721,True,True,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,parking_entrance,35.0016921,32.8162583,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,parking_entrance,35.001723,32.8162364,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,parking_entrance,35.0013448,32.81604,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",,parking_entrance,35.001468,32.8162221,False,False,35.00211849434775,32.815260161762794
"קריית הממשלה ע""ש רבין",הסירופ חיפה,bar,35.0000812,32.8167554,True,True,35.00211849434775,32.815260161762794
"שער פלמר, תחנת רכבת השמונה",Port Inn Hostel,hostel,34.9977113,32.8194016,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",campus,cafe,35.0014544,32.8179809,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",קפה אוה,cafe,34.9983783,32.8200814,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",אוניברסיטת חיפה קמפוס נמל,school,34.9980035,32.8207287,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",מרכז אקדמי כרמל,school,34.999444,32.8203377,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",מסעדה / קפה שני,restaurant,34.9982764,32.8201445,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",העוגן,bar,34.9997228,32.819447,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,alcohol,35.0002967,32.8192525,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,car,34.9980763,32.8211609,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,34.9973517,32.820814,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,police,34.998107,32.8192496,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",שוקולטה,restaurant,34.9992636,32.8189521,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",תחנת הבנקים,taxi,34.9975792,32.8202053,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",כיאט,supermarket,34.9988774,32.8186275,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",תחנת מידע,information,34.9995117,32.8192738,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",מתנות,gift,34.9974826,32.8195742,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",CHRISTMAS,gift,34.9970749,32.820025,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",כיתן,clothes,34.9970857,32.8196643,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",סינקופה,pub,34.9987579,32.8185454,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",עבד אבו יוסף,restaurant,34.9998148,32.8170897,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",צ'יף סנדביץ',fast_food,34.9997722,32.8171217,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",פלאפל כיכר פריז,fast_food,34.9995762,32.8175972,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",פלאפל ושווארמה אבו האני,fast_food,34.9999715,32.817718,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",בורקס טורקי מאיזמיר,fast_food,34.9993965,32.8183522,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Alhambra,cafe,34.999154,32.8189184,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",אנגוס,restaurant,34.9984875,32.8179083,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",אחים יוסף,restaurant,34.9988229,32.8177682,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",מוכתאר חיפה,bakery,34.998219,32.8184822,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Sachuka,fast_food,34.9996296,32.8177761,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Maris Hotel,hotel,34.9988641,32.8204727,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",הצנרת שירותי גז,hardware,34.9954133,32.8214068,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",ליבירה,restaurant,35.0004989,32.8192937,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Michelle Falafel,fast_food,34.9967806,32.8198887,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Boston George,cafe,34.9994229,32.8180949,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",דוברין 7,bar,34.9997981,32.8178986,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",מעיין הבירה,restaurant,34.9986884,32.8183478,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,cafe,35.0000151,32.8196229,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,atm,34.998145,32.8181044,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,atm,34.9980465,32.8188618,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,guest_house,34.9995867,32.8182701,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,34.9992064,32.8183111,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,diplomatic,34.9987288,32.8184871,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,34.9995729,32.8185575,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,atm,34.9973258,32.8200522,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,fast_food,34.9964896,32.8194533,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,cafe,34.9996079,32.8177924,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",יעקב קבב,fast_food,34.9993122,32.8182681,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",אולפן עציון חיפה,school,34.9980895,32.820822,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9969546,32.8191683,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,34.9972454,32.8197429,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,cafe,34.9971289,32.8198613,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,convenience,34.9966454,32.8202983,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",סנדביץ' גבי,cafe,34.9994609,32.8187666,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9996411,32.818618,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9997642,32.8184929,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9996061,32.8168151,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",לוקס,restaurant,35.0018235,32.8177504,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",סושי בר,restaurant,35.0020541,32.8177893,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",שולה,restaurant,35.0000081,32.8201571,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",מלביר,bar,34.9992309,32.820258,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9966049,32.8194937,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Shawarma,fast_food,34.9993566,32.8178184,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,34.9989054,32.8181464,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,confectionery,34.998314,32.8186348,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,34.9971873,32.8195708,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9973583,32.8194138,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,artwork,34.9989789,32.8195891,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Macdonald's,fast_food,34.9992391,32.8195022,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bar,34.9979728,32.819143,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bakery,34.9966789,32.819714,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,pub,34.9966539,32.8196656,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,laundry,34.9978426,32.8192571,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,hairdresser,34.9965112,32.8198007,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bureau_de_change,34.9958906,32.8198573,True,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Dali Pizza,fast_food,34.9947849,32.8196969,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,bakery,34.9946845,32.8195366,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Almakwa,cafe,34.9960885,32.8205226,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",breada,bakery,35.002603,32.8175039,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",סנגריה,restaurant,34.9968923,32.8196479,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,restaurant,35.0006555,32.8191549,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה","טל-מיר אלקטרוניקה בע""מ",radiotechnics,34.9975414,32.8206876,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Naima,coffee,34.9965103,32.820106,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",,drinking_water,34.9957823,32.8192721,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Goosto - hookah store,tobacco,34.9973819,32.8193987,False,False,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",Satyricon,bar,34.9995094,32.8166815,True,True,34.99833387000925,32.81954035134921
"שער פלמר, תחנת רכבת השמונה",וספר,bar,34.9997521,32.8178709,True,True,34.99833387000925,32.81954035134921
ואדי ניסנאס,חיואר,school,34.9962693,32.8181896,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,יוחנן הקדוש,school,34.9947376,32.8179071,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,police,34.9925909,32.8162506,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,library,34.9925439,32.8160259,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,כנסיית יוחנן הקדוש,place_of_worship,34.994679,32.8176804,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,hairdresser,34.9932086,32.8183138,True,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,Falafel HaZkenim,fast_food,34.9936873,32.8170661,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,,atm,34.9928473,32.8190031,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,convenience,34.9945488,32.8134057,True,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,atm,34.993865,32.8177733,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,fast_food,34.9939374,32.8137101,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,בית אליהו,place_of_worship,34.9903498,32.8172738,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,שווארמה אמיל,fast_food,34.9940123,32.8187188,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,הרשות לקליטת עלייה בחיפה,government,34.994946,32.8148157,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,fast_food,34.9938306,32.8170078,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,,artwork,34.9940929,32.814977,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,Backpackers nest hostel,hostel,34.9954667,32.8210946,True,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,butcher,34.9933316,32.8201851,True,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,confectionery,34.9936441,32.8184635,True,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,restaurant,34.9928152,32.8187382,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,,bakery,34.9937711,32.8177025,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,Baklava,restaurant,34.9937397,32.8183904,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,בית הגפן,attraction,34.9925911,32.815941,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,מוזיאון חיפה לאמנות,museum,34.9926973,32.8151043,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,school,34.9915009,32.8175786,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,pet,34.992455,32.8164975,False,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,hardware,34.9965314,32.8185654,True,False,34.99403328331671,32.817776584151936
ואדי ניסנאס,,restaurant,34.9930461,32.8187274,True,True,34.99403328331671,32.817776584151936
ואדי ניסנאס,Wonderland,cafe,34.9940864,32.8187726,True,True,34.99403328331671,32.817776584151936
מושבה גרמנית,Tourist Information Center,information,34.9891174,32.8180965,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,parking,34.9887857,32.8187374,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,פטוש,restaurant,34.9898908,32.8194047,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,Igloo Yogurt Bar,cafe,34.9902962,32.8191712,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,cafécafé,cafe,34.9925024,32.8236325,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,סופר-פארם,pharmacy,34.9917836,32.8232967,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,Havana Plus,restaurant,34.9915701,32.8220981,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,post_office,34.9909563,32.8204126,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,Faces,restaurant,34.9905794,32.8197466,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9902977,32.8192801,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,The Colony Hotel Haifa,hotel,34.990448,32.8202333,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9904933,32.819625,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,kiosk,34.990024,32.8194738,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,Taipei,restaurant,34.9892531,32.8175508,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,Balcon Bistro,restaurant,34.9898279,32.8191197,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,parking,34.9886875,32.8180681,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,pharmacy,34.990196,32.8216402,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,מקדונלד'ס,fast_food,34.9917595,32.8229816,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,atm,34.9920418,32.8229297,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,Al-Rayan,restaurant,34.9893783,32.8185783,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,convenience,34.9906748,32.8186967,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,PizzaHut,restaurant,34.9897062,32.8181899,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (1),information,34.9891713,32.8181878,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,post_box,34.9909607,32.820449,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (2),information,34.9894241,32.8179167,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (3),information,34.9899062,32.8185257,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (4),information,34.9899523,32.8193775,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (7),information,34.9918064,32.8218097,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (5),information,34.9905742,32.820532,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,סיפור המושבה הגרמנית (6),information,34.99141,32.8218156,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,Al Yakhour Hostel,hostel,34.990746,32.8209653,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,בית החייל,hostel,34.9921559,32.8216188,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,motorcycle_parking,34.9915073,32.8200461,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,Ein El Wadi,restaurant,34.9935218,32.8230573,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9894559,32.8180499,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9900695,32.8189898,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9904274,32.819534,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9905034,32.8196734,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,cafe,34.9907364,32.8200873,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9908447,32.8202764,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,fast_food,34.9912753,32.82088,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,דוזאן,restaurant,34.9905587,32.8197726,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,bureau_de_change,34.990792,32.8201842,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,cafe,34.9920445,32.8230746,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,cafe,34.9910519,32.8205333,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,cafe,34.991692,32.8223635,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,cafe,34.9919313,32.8228523,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,hairdresser,34.9894975,32.8179007,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,cosmetics,34.9896034,32.8181346,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,confectionery,34.9894143,32.8179863,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9901838,32.8191347,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9910133,32.8211133,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,convenience,34.9920966,32.8208451,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,confectionery,34.98999,32.819458,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,restaurant,34.9903729,32.8194483,True,True,34.98962419958132,32.82128735765398
מושבה גרמנית,,alcohol,34.9908241,32.8202346,False,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,travel_agency,34.9910647,32.8212015,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,travel_agency,34.9911965,32.8208168,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,German Colony Hostel,hostel,34.991858,32.823632,True,False,34.98962419958132,32.82128735765398
מושבה גרמנית,,travel_agency,34.9912741,32.8215592,True,False,34.98962419958132,32.82128735765398
קריית אליהו,קשת טעמים,supermarket,34.9876048,32.825086,True,False,34.98587179241285,32.824070588708736
קריית אליהו,קיה מוטורס,car,34.9876745,32.8263524,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.9859699,32.8267928,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.9859742,32.8267452,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.9873043,32.8249415,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.988031,32.8257418,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.9880241,32.8244521,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.9881184,32.8249633,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking_entrance,34.9867843,32.8246562,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,park,34.9840502,32.8253874,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,park,34.9837848,32.826152,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,park,34.9838007,32.8260766,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,bench,34.9837991,32.8266505,False,False,34.98587179241285,32.824070588708736
קריית אליהו,,parking,34.9839732,32.8264358,False,False,34.98587179241285,32.824070588708736
קריית אליעזר,מערת אליהו,attraction,34.9693011,32.829951,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,taxi,34.9838986,32.824994,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,toilets,34.9694901,32.829923,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,playground,34.982208,32.8223648,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,playground,34.9841821,32.819421,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,recycling,34.9795941,32.8266175,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,waste_disposal,34.9796078,32.8266374,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,waste_disposal,34.9802925,32.8278362,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,hotel,34.9748413,32.8290249,True,False,34.978297982775544,32.825835897603135
קריית אליעזר,,playground,34.9814458,32.8256605,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,playground,34.9737613,32.8298003,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,recycling,34.9823864,32.8276552,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,waste_disposal,34.9824441,32.827626,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,recycling,34.9826382,32.8274086,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,recycling,34.9835071,32.8260985,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,dog_park,34.9746757,32.8288398,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,fitness_station,34.9811289,32.8258704,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,bakery,34.9809321,32.8220232,True,True,34.978297982775544,32.825835897603135
קריית אליעזר,,hairdresser,34.9809607,32.8219841,True,False,34.978297982775544,32.825835897603135
קריית אליעזר,,yes,34.9812589,32.8217774,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,viewpoint,34.9770194,32.8240443,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,מוזיאון ההעפלה וחיל הים,museum,34.9714206,32.8300751,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,artwork,34.9834237,32.8250992,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,post_box,34.9813625,32.8235294,False,False,34.978297982775544,32.825835897603135
